paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
501226201,5012262,1,100,3000,9101:223,9101:223,3020101:43,3020101:47,5,
501236201,5012362,1,100,3000,9101:223,9101:223,3020101:43,3020101:47,5,
501246201,5012462,1,100,3000,9101:223,9101:223,3020101:43,3020101:47,5,
501256201,5012562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501266201,5012662,1,100,3000,9101:223,9101:223,3020101:43,3020101:47,5,
501276201,5012762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501286201,5012862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501316201,5013162,1,100,3000,3592201:130_3592200:1,3592201:130_3592200:1,4592201:130,4592201:130,101,
501326201,5013262,1,100,3000,9101:244,9101:244,3020101:47,3020101:51,5,
501336201,5013362,1,100,3000,9101:244,9101:244,3020101:47,3020101:51,5,
501346201,5013462,1,100,3000,9101:244,9101:244,3020101:47,3020101:51,5,
501356201,5013562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501366201,5013662,1,100,3000,9101:244,9101:244,3020101:47,3020101:51,5,
501376201,5013762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501386201,5013862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501416201,5014162,1,100,3000,3592201:140_3592200:1,3592201:140_3592200:1,4592201:140,4592201:140,101,
501426201,5014262,1,100,3000,9101:265,9101:265,3020101:50,3020101:56,5,
501436201,5014362,1,100,3000,9101:265,9101:265,3020101:50,3020101:56,5,
501446201,5014462,1,100,3000,9101:265,9101:265,3020101:50,3020101:56,5,
501456201,5014562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501466201,5014662,1,100,3000,9101:265,9101:265,3020101:50,3020101:56,5,
501476201,5014762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501486201,5014862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501516201,5015162,1,100,3000,3592201:150_3592200:1,3592201:150_3592200:1,4592201:150,4592201:150,101,
501526201,5015262,1,100,3000,9101:286,9101:286,3020101:54,3020101:60,5,
501536201,5015362,1,100,3000,9101:286,9101:286,3020101:54,3020101:60,5,
501546201,5015462,1,100,3000,9101:286,9101:286,3020101:54,3020101:60,5,
501556201,5015562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501566201,5015662,1,100,3000,9101:286,9101:286,3020101:54,3020101:60,5,
501576201,5015762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501586201,5015862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501616201,5016162,1,100,3000,3592201:160_3592200:1,3592201:160_3592200:1,4592201:160,4592201:160,101,
501626201,5016262,1,100,3000,9101:307,9101:307,3020101:58,3020101:64,5,
501636201,5016362,1,100,3000,9101:307,9101:307,3020101:58,3020101:64,5,
501646201,5016462,1,100,3000,9101:307,9101:307,3020101:58,3020101:64,5,
501656201,5016562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501666201,5016662,1,100,3000,9101:307,9101:307,3020101:58,3020101:64,5,
501676201,5016762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501686201,5016862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501716201,5017162,1,100,3000,3592201:170_3592200:1,3592201:170_3592200:1,4592201:170,4592201:170,101,
501726201,5017262,1,100,3000,9101:328,9101:328,3020101:63,3020101:69,5,
501736201,5017362,1,100,3000,9101:328,9101:328,3020101:63,3020101:69,5,
501746201,5017462,1,100,3000,9101:328,9101:328,3020101:63,3020101:69,5,
501756201,5017562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501766201,5017662,1,100,3000,9101:328,9101:328,3020101:63,3020101:69,5,
501776201,5017762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501786201,5017862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501816201,5018162,1,100,3000,3592201:180_3592200:1,3592201:180_3592200:1,4592201:180,4592201:180,101,
501826201,5018262,1,100,3000,9101:349,9101:349,3020101:67,3020101:74,5,
501836201,5018362,1,100,3000,9101:349,9101:349,3020101:67,3020101:74,5,
501846201,5018462,1,100,3000,9101:349,9101:349,3020101:67,3020101:74,5,
501856201,5018562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501866201,5018662,1,100,3000,9101:349,9101:349,3020101:67,3020101:74,5,
501876201,5018762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501886201,5018862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501916201,5019162,1,100,3000,3592201:190_3592200:1,3592201:190_3592200:1,4592201:190,4592201:190,101,
501926201,5019262,1,100,3000,9101:370,9101:370,3020101:70,3020101:78,5,
501936201,5019362,1,100,3000,9101:370,9101:370,3020101:70,3020101:78,5,
501946201,5019462,1,100,3000,9101:370,9101:370,3020101:70,3020101:78,5,
501956201,5019562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501966201,5019662,1,100,3000,9101:370,9101:370,3020101:70,3020101:78,5,
501976201,5019762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
501986201,5019862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502016201,5020162,1,100,3000,3592201:200_3592200:1,3592201:200_3592200:1,4592201:200,4592201:200,101,
502026201,5020262,1,100,3000,9101:390,9101:390,3020101:74,3020101:82,5,
502036201,5020362,1,100,3000,9101:390,9101:390,3020101:74,3020101:82,5,
502046201,5020462,1,100,3000,9101:390,9101:390,3020101:74,3020101:82,5,
502056201,5020562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502066201,5020662,1,100,3000,9101:390,9101:390,3020101:74,3020101:82,5,
502076201,5020762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502086201,5020862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502116201,5021162,1,100,3000,3592201:210_3592200:1,3592201:210_3592200:1,4592201:210,4592201:210,101,
502126201,5021262,1,100,3000,9101:443,9101:443,3020101:85,3020101:93,5,
502136201,5021362,1,100,3000,9101:443,9101:443,3020101:85,3020101:93,5,
502146201,5021462,1,100,3000,9101:443,9101:443,3020101:85,3020101:93,5,
502156201,5021562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502166201,5021662,1,100,3000,9101:443,9101:443,3020101:85,3020101:93,5,
502176201,5021762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502186201,5021862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502216201,5022162,1,100,3000,3592201:220_3592200:1,3592201:220_3592200:1,4592201:220,4592201:220,101,
502226201,5022262,1,100,3000,9101:466,9101:466,3020101:88,3020101:98,5,
502236201,5022362,1,100,3000,9101:466,9101:466,3020101:88,3020101:98,5,
502246201,5022462,1,100,3000,9101:466,9101:466,3020101:88,3020101:98,5,
502256201,5022562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502266201,5022662,1,100,3000,9101:466,9101:466,3020101:88,3020101:98,5,
502276201,5022762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502286201,5022862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502316201,5023162,1,100,3000,3592201:230_3592200:1,3592201:230_3592200:1,4592201:230,4592201:230,101,
502326201,5023262,1,100,3000,9101:488,9101:488,3020101:93,3020101:103,5,
502336201,5023362,1,100,3000,9101:488,9101:488,3020101:93,3020101:103,5,
502346201,5023462,1,100,3000,9101:488,9101:488,3020101:93,3020101:103,5,
502356201,5023562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502366201,5023662,1,100,3000,9101:488,9101:488,3020101:93,3020101:103,5,
502376201,5023762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502386201,5023862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502416201,5024162,1,100,3000,3592201:240_3592200:1,3592201:240_3592200:1,4592201:240,4592201:240,101,
502426201,5024262,1,100,3000,9101:511,9101:511,3020101:97,3020101:107,5,
502436201,5024362,1,100,3000,9101:511,9101:511,3020101:97,3020101:107,5,
502446201,5024462,1,100,3000,9101:511,9101:511,3020101:97,3020101:107,5,
502456201,5024562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502466201,5024662,1,100,3000,9101:511,9101:511,3020101:97,3020101:107,5,
502476201,5024762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502486201,5024862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502516201,5025162,1,100,3000,3592201:250_3592200:1,3592201:250_3592200:1,4592201:250,4592201:250,101,
502526201,5025262,1,100,3000,9101:534,9101:534,3020101:102,3020101:112,5,
502536201,5025362,1,100,3000,9101:534,9101:534,3020101:102,3020101:112,5,
502546201,5025462,1,100,3000,9101:534,9101:534,3020101:102,3020101:112,5,
502556201,5025562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502566201,5025662,1,100,3000,9101:534,9101:534,3020101:102,3020101:112,5,
502576201,5025762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502586201,5025862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502616201,5026162,1,100,3000,3592201:260_3592200:1,3592201:260_3592200:1,4592201:260,4592201:260,101,
502626201,5026262,1,100,3000,9101:557,9101:557,3020101:105,3020101:117,5,
502636201,5026362,1,100,3000,9101:557,9101:557,3020101:105,3020101:117,5,
502646201,5026462,1,100,3000,9101:557,9101:557,3020101:105,3020101:117,5,
502656201,5026562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502666201,5026662,1,100,3000,9101:557,9101:557,3020101:105,3020101:117,5,
502676201,5026762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502686201,5026862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502716201,5027162,1,100,3000,3592201:270_3592200:1,3592201:270_3592200:1,4592201:270,4592201:270,101,
502726201,5027262,1,100,3000,9101:580,9101:580,3020101:110,3020101:122,5,
502736201,5027362,1,100,3000,9101:580,9101:580,3020101:110,3020101:122,5,
502746201,5027462,1,100,3000,9101:580,9101:580,3020101:110,3020101:122,5,
502756201,5027562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502766201,5027662,1,100,3000,9101:580,9101:580,3020101:110,3020101:122,5,
502776201,5027762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502786201,5027862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502816201,5028162,1,100,3000,3592201:280_3592200:1,3592201:280_3592200:1,4592201:280,4592201:280,101,
502826201,5028262,1,100,3000,9101:602,9101:602,3020101:114,3020101:126,5,
502836201,5028362,1,100,3000,9101:602,9101:602,3020101:114,3020101:126,5,
502846201,5028462,1,100,3000,9101:602,9101:602,3020101:114,3020101:126,5,
502856201,5028562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502866201,5028662,1,100,3000,9101:602,9101:602,3020101:114,3020101:126,5,
502876201,5028762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502886201,5028862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502916201,5029162,1,100,3000,3592201:290_3592200:1,3592201:290_3592200:1,4592201:290,4592201:290,101,
502926201,5029262,1,100,3000,9101:626,9101:626,3020101:119,3020101:131,5,
502936201,5029362,1,100,3000,9101:626,9101:626,3020101:119,3020101:131,5,
502946201,5029462,1,100,3000,9101:626,9101:626,3020101:119,3020101:131,5,
502956201,5029562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502966201,5029662,1,100,3000,9101:626,9101:626,3020101:119,3020101:131,5,
502976201,5029762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
502986201,5029862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503016201,5030162,1,100,3000,3592201:300_3592200:1,3592201:300_3592200:1,4592201:300,4592201:300,101,
503026201,5030262,1,100,3000,9101:651,9101:651,3020101:124,3020101:137,5,
503036201,5030362,1,100,3000,9101:651,9101:651,3020101:124,3020101:137,5,
503046201,5030462,1,100,3000,9101:651,9101:651,3020101:124,3020101:137,5,
503056201,5030562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503066201,5030662,1,100,3000,9101:651,9101:651,3020101:124,3020101:137,5,
503076201,5030762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503086201,5030862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503116201,5031162,1,100,3000,3592201:310_3592200:1,3592201:310_3592200:1,4592201:310,4592201:310,101,
503126201,5031262,1,100,3000,9101:716,9101:716,3020101:136,3020101:150,5,
503136201,5031362,1,100,3000,9101:716,9101:716,3020101:136,3020101:150,5,
503146201,5031462,1,100,3000,9101:716,9101:716,3020101:136,3020101:150,5,
503156201,5031562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503166201,5031662,1,100,3000,9101:716,9101:716,3020101:136,3020101:150,5,
503176201,5031762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503186201,5031862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503216201,5032162,1,100,3000,3592201:320_3592200:1,3592201:320_3592200:1,4592201:320,4592201:320,101,
503226201,5032262,1,100,3000,9101:745,9101:745,3020101:142,3020101:156,5,
503236201,5032362,1,100,3000,9101:745,9101:745,3020101:142,3020101:156,5,
503246201,5032462,1,100,3000,9101:745,9101:745,3020101:142,3020101:156,5,
503256201,5032562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503266201,5032662,1,100,3000,9101:745,9101:745,3020101:142,3020101:156,5,
503276201,5032762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503286201,5032862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503316201,5033162,1,100,3000,3592201:330_3592200:1,3592201:330_3592200:1,4592201:330,4592201:330,101,
503326201,5033262,1,100,3000,9101:774,9101:774,3020101:147,3020101:163,5,
503336201,5033362,1,100,3000,9101:774,9101:774,3020101:147,3020101:163,5,
503346201,5033462,1,100,3000,9101:774,9101:774,3020101:147,3020101:163,5,
503356201,5033562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503366201,5033662,1,100,3000,9101:774,9101:774,3020101:147,3020101:163,5,
503376201,5033762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503386201,5033862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503416201,5034162,1,100,3000,3592201:340_3592200:1,3592201:340_3592200:1,4592201:340,4592201:340,101,
503426201,5034262,1,100,3000,9101:806,9101:806,3020101:153,3020101:169,5,
503436201,5034362,1,100,3000,9101:806,9101:806,3020101:153,3020101:169,5,
503446201,5034462,1,100,3000,9101:806,9101:806,3020101:153,3020101:169,5,
503456201,5034562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503466201,5034662,1,100,3000,9101:806,9101:806,3020101:153,3020101:169,5,
503476201,5034762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503486201,5034862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503516201,5035162,1,100,3000,3592201:350_3592200:1,3592201:350_3592200:1,4592201:350,4592201:350,101,
503526201,5035262,1,100,3000,9101:838,9101:838,3020101:160,3020101:176,5,
503536201,5035362,1,100,3000,9101:838,9101:838,3020101:160,3020101:176,5,
503546201,5035462,1,100,3000,9101:838,9101:838,3020101:160,3020101:176,5,
503556201,5035562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503566201,5035662,1,100,3000,9101:838,9101:838,3020101:160,3020101:176,5,
503576201,5035762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503586201,5035862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503616201,5036162,1,100,3000,3592201:360_3592200:1,3592201:360_3592200:1,4592201:360,4592201:360,101,
503626201,5036262,1,100,3000,9101:871,9101:871,3020101:165,3020101:183,5,
503636201,5036362,1,100,3000,9101:871,9101:871,3020101:165,3020101:183,5,
503646201,5036462,1,100,3000,9101:871,9101:871,3020101:165,3020101:183,5,
503656201,5036562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503666201,5036662,1,100,3000,9101:871,9101:871,3020101:165,3020101:183,5,
503676201,5036762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503686201,5036862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503716201,5037162,1,100,3000,3592201:370_3592200:1,3592201:370_3592200:1,4592201:370,4592201:370,101,
503726201,5037262,1,100,3000,9101:906,9101:906,3020101:172,3020101:190,5,
503736201,5037362,1,100,3000,9101:906,9101:906,3020101:172,3020101:190,5,
503746201,5037462,1,100,3000,9101:906,9101:906,3020101:172,3020101:190,5,
503756201,5037562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503766201,5037662,1,100,3000,9101:906,9101:906,3020101:172,3020101:190,5,
503776201,5037762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503786201,5037862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503816201,5038162,1,100,3000,3592201:380_3592200:1,3592201:380_3592200:1,4592201:380,4592201:380,101,
503826201,5038262,1,100,3000,9101:942,9101:942,3020101:179,3020101:197,5,
503836201,5038362,1,100,3000,9101:942,9101:942,3020101:179,3020101:197,5,
503846201,5038462,1,100,3000,9101:942,9101:942,3020101:179,3020101:197,5,
503856201,5038562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503866201,5038662,1,100,3000,9101:942,9101:942,3020101:179,3020101:197,5,
503876201,5038762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503886201,5038862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503916201,5039162,1,100,3000,3592201:390_3592200:1,3592201:390_3592200:1,4592201:390,4592201:390,101,
503926201,5039262,1,100,3000,9101:980,9101:980,3020101:186,3020101:206,5,
503936201,5039362,1,100,3000,9101:980,9101:980,3020101:186,3020101:206,5,
503946201,5039462,1,100,3000,9101:980,9101:980,3020101:186,3020101:206,5,
503956201,5039562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503966201,5039662,1,100,3000,9101:980,9101:980,3020101:186,3020101:206,5,
503976201,5039762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
503986201,5039862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
504016201,5040162,1,100,3000,3592201:400_3592200:1,3592201:400_3592200:1,4592201:400,4592201:400,101,
504026201,5040262,1,100,3000,9101:1019,9101:1019,3020101:194,3020101:214,5,
504036201,5040362,1,100,3000,9101:1019,9101:1019,3020101:194,3020101:214,5,
504046201,5040462,1,100,3000,9101:1019,9101:1019,3020101:194,3020101:214,5,
504056201,5040562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
504066201,5040662,1,100,3000,9101:1019,9101:1019,3020101:194,3020101:214,5,
504076201,5040762,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
504086201,5040862,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
504116201,5041162,1,100,3000,3592201:410_3592200:1,3592201:410_3592200:1,4592201:410,4592201:410,101,
504126201,5041262,1,100,3000,9101:1121,9101:1121,3020101:213,3020101:235,5,
504136201,5041362,1,100,3000,9101:1121,9101:1121,3020101:213,3020101:235,5,
504146201,5041462,1,100,3000,9101:1121,9101:1121,3020101:213,3020101:235,5,
504156201,5041562,1,100,3000,3040901:300,3040901:300,4040901:300,4040901:300,100,
504166201,5041662,1,100,3000,9101:1121,9101:1121,3020101:213,3020101:235,5,
