paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
723,101,130340,"37,0,77",8,0,"0,0,0","37.5,10.00313,77.5_36.5,10.00313,77.5_36.5,10.00313,76.5_37.5,10.00313,76.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Tizi_1.prefab,,,13,0,,0,0,0,0,0,0,,,,0,,0
724,101,144916,"29,0,13",12,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,14,0,,0,0,0,0,0,0,,,,0,,0
725,101,154946,"40.9108390808105,0,12.8370513916016",12,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,15,0,,0,0,0,0,0,0,,,,0,,0
726,101,164916,"50,0,43",12,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,16,0,,0,0,0,0,0,0,,,,0,,0
727,101,174873,"62,0,34",12,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,17,0,,0,0,0,0,0,0,,,,0,,0
728,101,184907,"51.4300003051758,0,15.3900003433228",12,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,18,0,,0,0,0,0,0,0,,,,0,,0
729,101,194874,"21,0,17.5",12,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,19,0,,0,0,0,0,0,0,,,,0,,0
730,101,204874,"41,0,13",12,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,20,0,,0,0,0,0,0,0,,,,0,,0
731,101,120001,"30.2097015380859,-8.021776,14.4603958129883",2,1,"0,0,0",,0,"1,1,1",,,,21,,"28.00,0.00,16.00,44.00,0.00,16.00,44.00,0.00,32.00,28.00,0.00,32.00",,,,,,,210001_0,,,,,
732,101,120002,"35.5,2.003074,21.9980010986328",62,7,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,21,0,,0,0,0,0,0,0,,210001_0,120003,0,,1
733,101,120003,"36,2.003074,28",62,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,21,0,,0,0,0,0,0,0,,,,0,,0
734,101,120004,"51.2097015380859,0,14.4603958129883",2,6,"0,0,0",,0,"1,1,1",,,,21,,"32.00,0.00,16.00,40.00,0.00,16.00,40.00,0.00,20.00,32.00,0.00,20.00",,,,,,,210001_0,,,,"0,120002",
735,101,120005,"36.0327949523926,0.003195092,11.0793104171753",12,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,21,0,,0,0,0,0,0,0,,,,0,,0
736,101,304890,"42,0,13",12,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
737,101,304891,"44,0,20",16,3,"0,90,0","44.5,60.00311,18_44.5,60.00311,22_43.5,60.00311,22_43.5,60.00311,18",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Door_01_green.prefab,304892,,30,0,,0,0,0,0,0,0,,,,0,,0
738,101,304892,"36,0,26",3,3,"0,0,0","36.5,60.00311,28.5_35.5,60.00311,28.5_35.5,60.00311,27.5_36.5,60.00311,27.5",0,"1,1,1",Prefab/PuzzleMap/Prop/Key_Green.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
739,101,304893,"22,0,22",20,1,"0,0,0","23,60.00311,25_21,60.00311,25_21,60.00311,23_23,60.00311,23",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Jiguan_02.prefab,304894,304895,30,0,,0,0,0,0,0,0,,,,0,,0
740,101,304894,"14,0,14",19,1,"0,0,0","13.75,60.00311,16.75_12.25,60.00311,16.75_12.25,60.00311,15.25_13.75,60.00311,15.25",0,"1,1,1",Prefab/PuzzleMap/Prop/P_StoneBall_01.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
741,101,304895,"28,0,26",16,9,"0,0,0","30,60.00311,26.5_26,60.00311,26.5_26,60.00311,25.5_30,60.00311,25.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaMen_01.prefab,304893,,30,0,,0,0,0,0,0,0,,,,0,,0
742,101,304896,"26,0,16",5,4,"0,0,0","28,60.00311,16.5_24,60.00311,16.5_24,60.00311,15.5_28,60.00311,15.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv4_co01.prefab,,,30,0,,0,0,0,10302,0,0,,,,0,,0
743,101,304897,"17,0,14",5,1,"0,90,0","17.5,60.00311,12_17.5,60.00311,16_16.5,60.00311,16_16.5,60.00311,12",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,30,0,,0,0,0,10305,0,0,,,,0,,0
744,101,304898,"36,0,23",5,2,"0,180,0","34,60.00311,22.5_38,60.00311,22.5_38,60.00311,23.5_34,60.00311,23.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,30,0,,0,0,0,10303,0,0,,,,0,,0
745,101,304899,"18,0,30",5,2,"0,90,0","18.5,60.00311,28_18.5,60.00311,32_17.5,60.00311,32_17.5,60.00311,28",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,30,0,,0,0,0,10201,0,0,,,,0,,0
746,101,304900,"41,0,23",43,0,"0,270,0","39,60.00311,28_39,60.00311,22_43,60.00311,22_43,60.00311,28",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Diaoqiao_01.prefab,304901,,30,0,,0,0,0,0,0,0,,,,0,,0
747,101,304901,"26,0,13",44,0,"0,0,0","26.5,60.00311,15.5_25.5,60.00311,15.5_25.5,60.00311,14.5_26.5,60.00311,14.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_huoba_1.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
748,101,304902,"35,0,14",5,3,"0,270,0","34.5,56.00296,16_34.5,56.00296,12_35.5,56.00296,12_35.5,56.00296,16",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv3_co01.prefab,,,30,0,,0,0,0,10301,0,0,,,,0,,0
749,101,304903,"46,0,31",71,0,"0,0,0","46.5,60.00311,32.5_45.5,60.00311,32.5_45.5,60.00311,31.5_46.5,60.00311,31.5",0,"1,1,1",Prefab/RoleShow/SkinShow/Weapon/humanRot/jm_dao_01.prefab,,,30,0,,0,0,0,0,0,0,,,300004,0,,0
750,101,304904,"47.5,0,20.5",66,0,"0,0,0","46.5,60.00311,22.5_45.5,60.00311,22.5_45.5,60.00311,21.5_46.5,60.00311,21.5",0,"1,1,1",Prefab/humanRot/Prop1.prefab,,,30,0,,0,0,0,0,0,0,,,300001,0,,0
751,101,304905,"28.5,0,28.5",72,5,"0,0,0","28.5,60.00311,30.5_27.5,60.00311,30.5_27.5,60.00311,29.5_28.5,60.00311,29.5",0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,30,0,,0,0,0,0,0,0,,,300003,0,,0
752,101,304906,"30,0,35",5,1,"0,0,0","32,60.00311,35.5_28,60.00311,35.5_28,60.00311,34.5_32,60.00311,34.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,30,0,,0,0,0,10308,0,0,,,,0,,0
753,101,304907,"32,0,56",5,1,"0,180,0","30,60.00311,55.5_34,60.00311,55.5_34,60.00311,56.5_30,60.00311,56.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,30,0,,0,0,0,10306,0,0,,,,0,,0
754,101,304908,"49,0,44",5,2,"0,270,0","48.5,60.00311,46_48.5,60.00311,42_49.5,60.00311,42_49.5,60.00311,46",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,30,0,,0,0,0,10307,0,0,,,,0,,0
755,101,304909,"32.1719284057617,0,48",5,2,"0,90,0","32.67193,60.00311,46_32.67193,60.00311,50_31.67193,60.00311,50_31.67193,60.00311,46",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,30,0,,0,0,0,10309,0,0,,,,0,,0
756,101,304910,"38,0,52",5,3,"0,270,0","37.5,60.00311,54_37.5,60.00311,50_38.5,60.00311,50_38.5,60.00311,54",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv3_co01.prefab,,,30,0,,0,0,0,10310,0,0,,,,0,,0
757,101,304911,"28,0,42",5,3,"0,90,0","28.5,60.00311,40_28.5,60.00311,44_27.5,60.00311,44_27.5,60.00311,40",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv3_co01.prefab,,,30,0,,0,0,0,20201,0,0,,,,0,,0
758,101,304912,"52,0,46",6,0,"0,180,0","53,60.00311,47_51,60.00311,47_51,60.00311,45_53,60.00311,45",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Jiguan_01.prefab,,"304913,304914",30,0,,0,0,0,0,0,0,,,,0,,0
759,101,304913,"49,0,37",7,0,"0,90,0","50,60.00311,35.5_50,60.00311,38.5_48,60.00311,38.5_48,60.00311,35.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Fuqiao_01.prefab,304912,,30,0,,0,0,0,0,0,0,,,,0,,0
760,101,304914,"51,0,37",7,0,"0,90,0","52,60.00311,35.5_52,60.00311,38.5_50,60.00311,38.5_50,60.00311,35.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Fuqiao_01.prefab,304912,,30,0,,0,0,0,0,0,0,,,,0,,0
761,101,304915,"40,0,48",48,0,"0,90,0","40.25,60.00311,47.75_40.25,60.00311,48.25_39.75,60.00311,48.25_39.75,60.00311,47.75",0,"1,1,1",Prefab/PuzzleMap/Prop/P_DaPao_1.prefab,304917,304916,30,0,,0,0,0,0,0,0,,,,0,,0
762,101,304916,"46,0,48",49,0,"0,0,0","48,60.00311,49_44,60.00311,49_44,60.00311,47_48,60.00311,47",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ShiKuai_A.prefab,304915,,30,0,,0,0,0,0,0,0,,,,0,,0
763,101,304917,"29,0,48",50,0,"0,0,0","28.75,60.00311,48.75_27.25,60.00311,48.75_27.25,60.00311,47.25_28.75,60.00311,47.25",0,"1,1,1",Prefab/PuzzleMap/Prop/P_PaoDan_1.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
764,101,304918,"34,0,36",10,0,"0,0,0","36,60.00311,36.6_32,60.00311,36.6_32,60.00311,35.4_36,60.00311,35.4",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaYao_1.prefab,304919,,30,0,,0,0,0,0,0,0,,,,0,,0
765,101,304919,"40,0,52",11,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_HuDun_1.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
766,101,304920,"51,0,55",71,0,"0,0,0","50.85738,60.00311,55.5_49.85738,60.00311,55.5_49.85738,60.00311,54.5_50.85738,60.00311,54.5",0,"1,1,1",Prefab/RoleShow/SkinShow/Weapon/humanRot/jm_dao_01.prefab,,,30,0,,0,0,0,0,0,0,,,300008,0,,0
767,101,304921,"55,0,37",66,0,"0,0,0","55.5,60.00311,37.5_54.5,60.00311,37.5_54.5,60.00311,36.5_55.5,60.00311,36.5",0,"1,1,1",Prefab/humanRot/Prop1.prefab,,,30,0,,0,0,0,0,0,0,,,300005,0,,0
768,101,304922,"34,0,34",72,0,"0,0,0","34.5,60.00311,33.5_33.5,60.00311,33.5_33.5,60.00311,32.5_34.5,60.00311,32.5",0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,30,0,,0,0,0,0,0,0,,,300006,0,,0
769,101,304923,"52,0,24",16,8,"0,180,0","50,60.00311,23.5_54,60.00311,23.5_54,60.00311,24.5_50,60.00311,24.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaMen_01.prefab,"304924,304926",,30,0,,0,0,0,0,0,0,,,,0,,0
770,101,304924,"57,0,23",52,2,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Box_DiKuai_Fire.prefab,304925,304923,30,0,,0,0,0,0,0,0,,,,0,,0
771,101,304925,"55,0,17",51,2,"0,0,0","56,60.00311,18_54,60.00311,18_54,60.00311,16_56,60.00311,16",1,"1,1,1",Prefab/PuzzleMap/Prop/P_PushBox_3.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
772,101,304926,"59,0,17",52,4,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Box_DiKuai_Ice.prefab,304927,304923,30,0,,0,0,0,0,0,0,,,,0,,0
773,101,304927,"55,0,21",51,4,"0,0,0","56,60.00311,22_54,60.00311,22_54,60.00311,20_56,60.00311,20",1,"1,1,1",Prefab/PuzzleMap/Prop/P_PushBox_2.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
774,101,304928,"51,0,15",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
775,101,304929,"53,0,15",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
776,101,304930,"55,0,15",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
777,101,304931,"57,0,15",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
778,101,304932,"59,0,15",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
779,101,304933,"51,0,17",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
780,101,304934,"59,0,19",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
781,101,304935,"59,0,21",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
782,101,304936,"59,0,23",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
783,101,304937,"53,0,23",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
784,101,304938,"55,0,23",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
785,101,304939,"51,0,23",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
786,101,304940,"51,0,21",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
787,101,304941,"51,0,19",56,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_DiKuai_Jia.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
788,101,304942,"55,0,19",15,0,"0,0,0","56,60.00311,20_54,60.00311,20_54,60.00311,18_56,60.00311,18",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_03.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
789,101,304944,"32,0,17",27,0,"0,0,0","33,56.00296,18_31,56.00296,18_31,56.00296,16_33,56.00296,16",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Rope_2.prefab,304945,,30,0,,0,0,0,0,0,0,,,,0,,0
790,101,304945,"18,0,22",26,0,"0,0,0","19,60.00311,25_17,60.00311,25_17,60.00311,23_19,60.00311,23",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Rope_1.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
791,101,304946,"20,0,26",55,0,"0,90,0","21,60.00311,24_21,60.00311,28_19,60.00311,28_19,60.00311,24",1,"1,1,1",Prefab/PuzzleMap/Prop/P_StoneWall_1.prefab,304947,0,30,0,,0,0,0,0,0,0,,,,0,,0
792,101,304947,"16,0,18",53,0,"0,0,0","16.5,60.00311,20.5_15.5,60.00311,20.5_15.5,60.00311,19.5_16.5,60.00311,19.5",0,"1,1,1",Prefab/PuzzleMap/Prop/P_Gaotou_1.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
793,101,304948,"52,0,26",72,0,"0,0,0","52.5,60.00311,28.5_51.5,60.00311,28.5_51.5,60.00311,27.5_52.5,60.00311,27.5",0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,30,0,,0,0,0,0,0,0,,,300002,0,,0
794,101,304949,"26,0,38",72,5,"0,0,0","26.5,60.00311,38.5_25.5,60.00311,38.5_25.5,60.00311,37.5_26.5,60.00311,37.5",0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,30,0,,0,0,0,0,0,0,,,300007,0,,0
795,101,304950,"23,0,39",33,0,"0,90,0","24,60.00311,35.5_24,60.00311,42.5_22,60.00311,42.5_22,60.00311,35.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Shizhu_1.prefab,,305055,30,0,,0,0,0,0,0,0,,,,0,,0
796,101,305055,"18,0,39",34,0,"0,90,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,304950,,30,0,,0,0,0,0,0,0,,,,0,,0
797,101,304951,"19,0,41",33,0,"0,0,0","22.5,60.00311,42_15.5,60.00311,42_15.5,60.00311,40_22.5,60.00311,40",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Shizhu_1.prefab,,305054,30,0,,0,0,0,0,0,0,,,,0,,0
798,101,305054,"19.5,0,45.5",34,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,304951,,30,0,,0,0,0,0,0,0,,,,0,,0
799,101,304952,"13,0,45",33,0,"0,0,0","16.5,60.00311,46_9.5,60.00311,46_9.5,60.00311,44_16.5,60.00311,44",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Shizhu_1.prefab,,305052,30,0,,0,0,0,0,0,0,,,,0,,0
800,101,305052,"13,0,40.5",34,0,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,304952,,30,0,,0,0,0,0,0,0,,,,0,,0
801,101,304953,"18,0,45",33,0,"0,90,0","19,60.00311,41.5_19,60.00311,48.5_17,60.00311,48.5_17,60.00311,41.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Shizhu_1.prefab,,305053,30,0,,0,0,0,0,0,0,,,,0,,0
802,101,305053,"12.5,0,45",34,0,"0,90,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,304953,,30,0,,0,0,0,0,0,0,,,,0,,0
803,101,304954,"21,0,47",15,0,"0,0,0","22,60.00311,48_20,60.00311,48_20,60.00311,46_22,60.00311,46",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_03.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
804,101,304955,"11,0,47",15,0,"0,0,0","12,60.00311,48_10,60.00311,48_10,60.00311,46_12,60.00311,46",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_03.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
805,101,304956,"16,0,39",15,0,"0,0,0","17,60.00311,40_15,60.00311,40_15,60.00311,38_17,60.00311,38",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Zhangai_03.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
806,101,304957,"25,0,70",41,0,"0,0,0","27,58.00303,72_23,58.00303,72_23,58.00303,68_27,58.00303,68",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,304958,,30,0,,0,0,0,0,0,0,,,,0,,0
807,101,304958,"31,0,71",42,0,"0,0,0","32.1,60.00311,72.1_29.9,60.00311,72.1_29.9,60.00311,69.9_32.1,60.00311,69.9",1,"1,1,1",Prefab/PuzzleMap/Prop/P_HugeRock_2_Keng.prefab,,304957,30,0,,0,0,0,0,0,0,,,,0,,0
808,101,304959,"38,0,60",5,1,"0,0,0","40,60.00311,60.5_36,60.00311,60.5_36,60.00311,59.5_40,60.00311,59.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,30,0,,0,0,0,20302,0,0,,,,0,,0
809,101,304960,"23,0,64",5,1,"0,90,0","23.5,58.00303,62_23.5,58.00303,66_22.5,58.00303,66_22.5,58.00303,62",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,30,0,,0,0,0,20301,0,0,,,,0,,0
810,101,304961,"46,0,76",5,2,"0,180,0","44,60.00311,75.5_48,60.00311,75.5_48,60.00311,76.5_44,60.00311,76.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,30,0,,0,0,0,20303,0,0,,,,0,,0
811,101,304962,"52,0,76",5,2,"0,180,0","50,60.00311,75.5_54,60.00311,75.5_54,60.00311,76.5_50,60.00311,76.5",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,30,0,,0,0,0,20304,0,0,,,,0,,0
812,101,304963,"60,0,66",5,2,"0,270,0","59.5,60.00311,68_59.5,60.00311,64_60.5,60.00311,64_60.5,60.00311,68",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,30,0,,0,0,0,20305,0,0,,,,0,,0
813,101,304964,"60,0,80",5,1,"0,270,0","59.5,60.00311,82_59.5,60.00311,78_60.5,60.00311,78_60.5,60.00311,82",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv1_co01.prefab,,,30,0,,0,0,0,20307,0,0,,,,0,,0
814,101,304965,"52,0,88",5,2,"0,90,0","52.5,60.00311,86_52.5,60.00311,90_51.5,60.00311,90_51.5,60.00311,86",1,"1,1,1",Prefab/Role/Monster/m_general_01_lv2_co01.prefab,,,30,0,,0,0,0,20306,0,0,,,,0,,0
815,101,304966,"27,0,74",66,0,"0,0,0","27.5,58.00303,74.5_26.5,58.00303,74.5_26.5,58.00303,73.5_27.5,58.00303,73.5",0,"1,1,1",Prefab/humanRot/Prop1.prefab,,,30,0,,0,0,0,0,0,0,,,300011,0,,0
816,101,304967,"69,0,86",71,0,"0,0,0","69.5,64.00298,86.5_68.5,64.00298,86.5_68.5,64.00298,85.5_69.5,64.00298,85.5",0,"1,1,1",Prefab/RoleShow/SkinShow/Weapon/humanRot/jm_dao_01.prefab,,,30,0,,0,0,0,0,0,0,,,300012,0,,0
817,101,304968,"64,0,80",72,0,"0,0,0","64.5,60.00311,80.5_63.5,60.00311,80.5_63.5,60.00311,79.5_64.5,60.00311,79.5",0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,30,0,,0,0,0,0,0,0,,,300013,0,,0
818,101,304969,"38,0,57",72,5,"0,0,0","38.5,60.00311,57.5_37.5,60.00311,57.5_37.5,60.00311,56.5_38.5,60.00311,56.5",0,"1,1,1",Prefab/humanRot/LockGreen.prefab,,,30,0,,0,0,0,0,0,0,,,300009,0,,0
819,101,304971,"50,0,66",16,10,"0,90,0","50.5,60.00311,64_50.5,60.00311,68_49.5,60.00311,68_49.5,60.00311,64",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Door_01.prefab,0,,30,0,,0,0,0,0,0,0,,,1200,0,,0
820,101,304972,"48,0,78",45,0,"0,270,0","46.75,60.00311,79_46.75,60.00311,77_49.75,60.00311,77_49.75,60.00311,79",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGfasheqi.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
821,101,304973,"34,0,74",47,0,"0,90,0","35.75,60.00311,73_35.75,60.00311,75_32.75,60.00311,75_32.75,60.00311,73",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGJieshouqi.prefab,,304975,30,0,,0,0,0,0,0,0,,,,0,,0
822,101,304974,"42,0,74",46,0,"0,0,0","43,60.00311,75_41,60.00311,75_41,60.00311,73_43,60.00311,73",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGjingzi.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
823,101,304975,"34,0,70",16,7,"0,90,0","34.5,60.00311,68_34.5,60.00311,72_33.5,60.00311,72_33.5,60.00311,68",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ZhaMen_01.prefab,304973,,30,0,,0,0,0,0,0,0,,,,0,,0
824,101,304976,"42,0,78",46,0,"0,90,0","43,60.00311,77_43,60.00311,79_41,60.00311,79_41,60.00311,77",0,"1,1,1",Prefab/PuzzleMap/Prop/P_JGjingzi.prefab,,,30,0,,0,0,0,0,0,0,,,,0,,0
825,101,304977,"61,0,75",29,0,"0,0,0","61.75,62.00318,76.25_60.25,62.00318,76.25_60.25,62.00318,73.75_61.75,62.00318,73.75",1,"1,1,1",Prefab/PuzzleMap/Prop/P_ShuZhuang_1.prefab,,304978,30,0,,0,0,0,0,0,0,,,,0,,0
826,101,304978,"57,0,75",28,0,"0,0,0","59,60.00311,78_55,60.00311,78_55,60.00311,72_59,60.00311,72",1,"1,1,1",Prefab/PuzzleMap/Prop/Empty.prefab,304977,,30,0,,0,0,0,0,0,0,,,,0,,0
827,101,304979,"38,0,84",30,0,"0,180,0","36,60.00311,83.5_40,60.00311,83.5_40,60.00311,84.5_36,60.00311,84.5",1,"1,1,1",Prefab/PuzzleMap/Prop/P_HuoMen.prefab,"304981,304983",,30,0,,0,0,0,0,0,0,,,,0,,0
828,101,304980,"38,0,87",31,5,"0,270,0","37,60.00311,88.1_37,60.00311,85.9_39,60.00311,85.9_39,60.00311,88.1",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_f.prefab,,,30,7,,0,0,0,0,0,0,,,,0,,0
829,101,304981,"38,0,90",57,1,"0,90,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_a_Empty.prefab,304982,304979,30,6,,0,0,0,0,0,0,,,,0,,0
830,101,304982,"43,0,90",32,1,"0,90,0","44,60.00311,87.8_44,60.00311,92.2_42,60.00311,92.2_42,60.00311,87.8",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_a.prefab,,,30,6,,0,0,0,0,0,0,,,,0,,0
831,101,304983,"45,0,93",57,1,"0,0,0",,0,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_a_Empty.prefab,304984,304979,30,3,,0,0,0,0,0,0,,,,0,,0
832,101,304984,"45,0,87",32,1,"0,0,0","47.2,60.00311,88_42.8,60.00311,88_42.8,60.00311,86_47.2,60.00311,86",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_a.prefab,,,30,3,,0,0,0,0,0,0,,,,0,,0
833,101,304985,"41,0,93",31,1,"0,0,0","43.2,60.00311,94_38.8,60.00311,94_38.8,60.00311,92_43.2,60.00311,92",1,"1,1,1",Prefab/PuzzleMap/Prop/P_Pipe_b.prefab,,,30,4,,0,0,0,0,0,1,,,,0,,0
